player_link,pob_lat,pob_lon,pob_code,pob,pob_uk
https://en.wikipedia.org/wiki/Domagoj_Vida,45.55,18.6666666666667,HR,Croatia,NA
https://en.wikipedia.org/wiki/Duje_%C4%8Cop,45.2833333333333,18.8,HR,Croatia,NA
https://en.wikipedia.org/wiki/Danijel_Suba%C5%A1i%C4%87,44.1,15.2166666666667,HR,Croatia,NA
https://en.wikipedia.org/wiki/Thibaut_Courtois,51.1333333333333,5.6,BE,Belgium,NA
https://en.wikipedia.org/wiki/Toby_Alderweireld,51.2166666666667,4.4,BE,Belgium,NA
https://en.wikipedia.org/wiki/Thomas_Vermaelen,51.3166666666667,4.43333333333333,BE,Belgium,NA
https://en.wikipedia.org/wiki/Radja_Nainggolan,51.2166666666667,4.4,BE,Belgium,NA
https://en.wikipedia.org/wiki/Jan_Vertonghen,51.1666666666667,4.13333333333333,BE,Belgium,NA
https://en.wikipedia.org/wiki/Axel_Witsel,50.6333333333333,5.56666666666667,BE,Belgium,NA
https://en.wikipedia.org/wiki/Kevin_De_Bruyne,51.05,3.65,BE,Belgium,NA
https://en.wikipedia.org/wiki/Marouane_Fellaini,50.8333333333333,4.38333333333333,BE,Belgium,NA
https://en.wikipedia.org/wiki/Romelu_Lukaku,51.2166666666667,4.4,BE,Belgium,NA
https://en.wikipedia.org/wiki/Eden_Hazard,50.4666666666667,4.18333333333333,BE,Belgium,NA
https://en.wikipedia.org/wiki/Yannick_Ferreira_Carrasco,50.8333333333333,4.36666666666667,BE,Belgium,NA
https://en.wikipedia.org/wiki/Simon_Mignolet,50.8,5.18333333333333,BE,Belgium,NA
https://en.wikipedia.org/wiki/Jean-Fran%C3%A7ois_Gillet,50.6333333333333,5.56666666666667,BE,Belgium,NA
https://en.wikipedia.org/wiki/Dries_Mertens,50.8833333333333,4.7,BE,Belgium,NA
https://en.wikipedia.org/wiki/Jason_Denayer,50.8666666666667,4.33333333333333,BE,Belgium,NA
https://en.wikipedia.org/wiki/Thomas_Meunier,50.0333333333333,5.53333333333333,BE,Belgium,NA
https://en.wikipedia.org/wiki/Divock_Origi,51.2333333333333,2.91666666666667,BE,Belgium,NA
https://en.wikipedia.org/wiki/Christian_Kabasele,-11.6666666666667,27.4666666666667,CD,"Congo, The Democratic Republic of the",NA
"https://en.wikipedia.org/wiki/Mousa_Demb%C3%A9l%C3%A9_(footballer,_born_1987)",51.1666666666667,4.38333333333333,BE,Belgium,NA
https://en.wikipedia.org/wiki/Christian_Benteke,-4.31666666666667,15.3166666666667,CD,"Congo, The Democratic Republic of the",NA
https://en.wikipedia.org/wiki/Jordan_Lukaku,51.2166666666667,4.4,BE,Belgium,NA
https://en.wikipedia.org/wiki/Michy_Batshuayi,50.85,4.35,BE,Belgium,NA
https://en.wikipedia.org/wiki/Laurent_Ciman,50.4333333333333,4.55,BE,Belgium,NA
https://en.wikipedia.org/wiki/Gianluigi_Buffon,44.0791666666667,10.1,IT,Italy,NA
https://en.wikipedia.org/wiki/Mattia_De_Sciglio,45.4666666666667,9.18333333333333,IT,Italy,NA
https://en.wikipedia.org/wiki/Giorgio_Chiellini,43.7166666666667,10.4,IT,Italy,NA
https://en.wikipedia.org/wiki/Matteo_Darmian,45.6,8.91666666666667,IT,Italy,NA
https://en.wikipedia.org/wiki/Angelo_Ogbonna,41.5,13.8333333333333,IT,Italy,NA
https://en.wikipedia.org/wiki/Antonio_Candreva,41.9,12.5,IT,Italy,NA
https://en.wikipedia.org/wiki/Simone_Zaza,40.2,16.6666666666667,IT,Italy,NA
https://en.wikipedia.org/wiki/Alessandro_Florenzi,41.9,12.5,IT,Italy,NA
https://en.wikipedia.org/wiki/Graziano_Pell%C3%A8,40.3,18.1666666666667,IT,Italy,NA
https://en.wikipedia.org/wiki/Thiago_Motta,-23.7,-46.55,BR,Brazil,NA
https://en.wikipedia.org/wiki/Ciro_Immobile,40.75,14.45,IT,Italy,NA
https://en.wikipedia.org/wiki/Salvatore_Sirigu,40.3166666666667,9.33333333333333,IT,Italy,NA
https://en.wikipedia.org/wiki/Federico_Marchetti,45.7666666666667,11.7333333333333,IT,Italy,NA
https://en.wikipedia.org/wiki/Stefano_Sturaro,43.8166666666667,7.78333333333333,IT,Italy,NA
https://en.wikipedia.org/wiki/Andrea_Barzagli,43.8,11.2833333333333,IT,Italy,NA
https://en.wikipedia.org/wiki/Daniele_De_Rossi,41.9,12.5,IT,Italy,NA
https://en.wikipedia.org/wiki/%C3%89der_(Italian_footballer),-28.3833333333333,-49.3833333333333,BR,Brazil,NA
https://en.wikipedia.org/wiki/Marco_Parolo,45.6666666666667,8.8,IT,Italy,NA
https://en.wikipedia.org/wiki/Leonardo_Bonucci,42.4166666666667,12.1,IT,Italy,NA
https://en.wikipedia.org/wiki/Lorenzo_Insigne,40.8333333333333,14.25,IT,Italy,NA
https://en.wikipedia.org/wiki/Federico_Bernardeschi,44.0791666666667,10.1,IT,Italy,NA
https://en.wikipedia.org/wiki/Stephan_El_Shaarawy,44.3,8.48333333333333,IT,Italy,NA
https://en.wikipedia.org/wiki/Emanuele_Giaccherini,43.7,11.8166666666667,IT,Italy,NA
https://en.wikipedia.org/wiki/Keiren_Westwood,53.4666666666667,-2.23333333333333,GB,England,England
https://en.wikipedia.org/wiki/S%C3%A9amus_Coleman,54.6333333333333,-8.43333333333333,IE,Ireland,NA
https://en.wikipedia.org/wiki/Ciaran_Clark,51.5833333333333,-0.333333333333333,GB,England,England
https://en.wikipedia.org/wiki/John_O%27Shea,52.25,-7.11666666666667,IE,Ireland,NA
https://en.wikipedia.org/wiki/Richard_Keogh,51.7666666666667,0.116666666666667,GB,England,England
https://en.wikipedia.org/wiki/Glenn_Whelan,53.3166666666667,-6.38333333333333,IE,Ireland,NA
https://en.wikipedia.org/wiki/Aiden_McGeady,55.85,-4.25,GB,Scotland,Scotland
https://en.wikipedia.org/wiki/James_McCarthy_(footballer),55.85,-4.25,GB,Scotland,Scotland
https://en.wikipedia.org/wiki/Shane_Long,52.6666666666667,-7.6,IE,Ireland,NA
https://en.wikipedia.org/wiki/Robbie_Keane,53.3333333333333,-6.25,IE,Ireland,NA
https://en.wikipedia.org/wiki/James_McClean,54.9833333333333,-7.3,GB,Northern Ireland,Northern Ireland
https://en.wikipedia.org/wiki/Shane_Duffy,54.9833333333333,-7.3,GB,Northern Ireland,Northern Ireland
https://en.wikipedia.org/wiki/Jeff_Hendrick,53.3333333333333,-6.25,IE,Ireland,NA
https://en.wikipedia.org/wiki/Jonathan_Walters,53.4,-3.1,GB,England,England
https://en.wikipedia.org/wiki/Cyrus_Christie,52.4,-1.5,GB,England,England
https://en.wikipedia.org/wiki/Shay_Given,54.8333333333333,-7.46666666666667,GB,Northern Ireland,Northern Ireland
https://en.wikipedia.org/wiki/Stephen_Ward_(footballer),53.3333333333333,-6.25,IE,Ireland,NA
https://en.wikipedia.org/wiki/David_Meyler,51.8833333333333,-8.46666666666667,IE,Ireland,NA
https://en.wikipedia.org/wiki/Robbie_Brady,53.3333333333333,-6.25,IE,Ireland,NA
https://en.wikipedia.org/wiki/Wes_Hoolahan,53.3333333333333,-6.25,IE,Ireland,NA
https://en.wikipedia.org/wiki/Daryl_Murphy,52.25,-7.11666666666667,IE,Ireland,NA
https://en.wikipedia.org/wiki/Stephen_Quinn,53.3333333333333,-6.25,IE,Ireland,NA
https://en.wikipedia.org/wiki/Darren_Randolph,53.2,-6.1,IE,Ireland,NA
https://en.wikipedia.org/wiki/Andreas_Isaksson,55.3333333333333,13.3833333333333,SE,Sweden,NA
https://en.wikipedia.org/wiki/Mikael_Lustig,63.8166666666667,20.25,SE,Sweden,NA
"https://en.wikipedia.org/wiki/Erik_Johansson_(footballer,_born_1988)",56.9,12.4833333333333,SE,Sweden,NA
https://en.wikipedia.org/wiki/Andreas_Granqvist,56.0333333333333,12.8166666666667,SE,Sweden,NA
https://en.wikipedia.org/wiki/Martin_Olsson,60.6666666666667,17.1333333333333,SE,Sweden,NA
https://en.wikipedia.org/wiki/Emil_Forsberg,62.4,17.3166666666667,SE,Sweden,NA
https://en.wikipedia.org/wiki/Sebastian_Larsson,59.35,16.5,SE,Sweden,NA
https://en.wikipedia.org/wiki/Albin_Ekdal,59.3166666666667,18.0666666666667,SE,Sweden,NA
https://en.wikipedia.org/wiki/Kim_K%C3%A4llstr%C3%B6m,60.6166666666667,16.7833333333333,SE,Sweden,NA
https://en.wikipedia.org/wiki/Zlatan_Ibrahimovi%C4%87,55.6,13.0333333333333,SE,Sweden,NA
https://en.wikipedia.org/wiki/Marcus_Berg,60.1333333333333,13,SE,Sweden,NA
https://en.wikipedia.org/wiki/Robin_Olsen,55.6,13.0333333333333,SE,Sweden,NA
https://en.wikipedia.org/wiki/Pontus_Jansson,55.6333333333333,13.0833333333333,SE,Sweden,NA
https://en.wikipedia.org/wiki/Victor_Lindel%C3%B6f,59.6,16.55,SE,Sweden,NA
https://en.wikipedia.org/wiki/Oscar_Hiljemark,57.3,13.5333333333333,SE,Sweden,NA
https://en.wikipedia.org/wiki/Pontus_Wernbloom,57.8666666666667,11.9666666666667,SE,Sweden,NA
https://en.wikipedia.org/wiki/Ludwig_Augustinsson,59.3166666666667,18.0666666666667,SE,Sweden,NA
https://en.wikipedia.org/wiki/Oscar_Lewicki,55.6,13.0333333333333,SE,Sweden,NA
https://en.wikipedia.org/wiki/Emir_Kujovi%C4%87,43.0333333333333,19.75,ME,Montenegro,NA
https://en.wikipedia.org/wiki/John_Guidetti,59.3166666666667,18.0666666666667,SE,Sweden,NA
https://en.wikipedia.org/wiki/Jimmy_Durmaz,59.2666666666667,15.2,SE,Sweden,NA
https://en.wikipedia.org/wiki/Erkan_Zengin,39.0833333333333,33.0833333333333,TR,Turkey,NA
https://en.wikipedia.org/wiki/Patrik_Carlgren,60.6,15.6166666666667,SE,Sweden,NA
https://en.wikipedia.org/wiki/Rui_Patr%C3%ADcio,38.7666666666667,-9.15,PT,Portugal,NA
https://en.wikipedia.org/wiki/Bruno_Alves,41.3666666666667,-8.75,PT,Portugal,NA
"https://en.wikipedia.org/wiki/Pepe_(footballer,_born_1983)",-9.65,-35.7333333333333,BR,Brazil,NA
https://en.wikipedia.org/wiki/Jos%C3%A9_Fonte,41.2,-8.28333333333333,PT,Portugal,NA
https://en.wikipedia.org/wiki/Rapha%C3%ABl_Guerreiro,48.9333333333333,2.45,FR,France,NA
https://en.wikipedia.org/wiki/Ricardo_Carvalho,41.2666666666667,-8.06666666666667,PT,Portugal,NA
https://en.wikipedia.org/wiki/Cristiano_Ronaldo,32.65,-16.9166666666667,PT,Portugal,NA
https://en.wikipedia.org/wiki/Jo%C3%A3o_Moutinho,37.1333333333333,-8.53333333333333,PT,Portugal,NA
https://en.wikipedia.org/wiki/%C3%89der_(Portuguese_footballer),11.85,-15.5666666666667,GW,Guinea-Bissau,NA
https://en.wikipedia.org/wiki/Jo%C3%A3o_M%C3%A1rio_(Portuguese_footballer),41.15,-8.61666666666667,PT,Portugal,NA
https://en.wikipedia.org/wiki/Vieirinha,41.45,-8.3,PT,Portugal,NA
https://en.wikipedia.org/wiki/Anthony_Lopes,45.5833333333333,4.76666666666667,FR,France,NA
https://en.wikipedia.org/wiki/Danilo_Pereira_(Portuguese_footballer),11.85,-15.5666666666667,GW,Guinea-Bissau,NA
https://en.wikipedia.org/wiki/William_Carvalho,-8.83333333333333,13.2333333333333,AO,Angola,NA
https://en.wikipedia.org/wiki/Andr%C3%A9_Gomes,41.0333333333333,-8.58333333333333,PT,Portugal,NA
https://en.wikipedia.org/wiki/Renato_Sanches,38.7,-9.13333333333333,PT,Portugal,NA
https://en.wikipedia.org/wiki/Nani,14.9166666666667,-23.5,CV,Cape Verde,NA
https://en.wikipedia.org/wiki/Rafa_Silva,38.8666666666667,-9.06666666666667,PT,Portugal,NA
https://en.wikipedia.org/wiki/Eliseu,38.65,-27.2166666666667,PT,Portugal,NA
https://en.wikipedia.org/wiki/Ricardo_Quaresma,38.7,-9.13333333333333,PT,Portugal,NA
https://en.wikipedia.org/wiki/C%C3%A9dric_Soares,47.75,8.83333333333333,DE,Germany,NA
https://en.wikipedia.org/wiki/Eduardo_Carvalho,41.4833333333333,-7.16666666666667,PT,Portugal,NA
https://en.wikipedia.org/wiki/Adrien_Silva,45.65,0.166666666666667,FR,France,NA
https://en.wikipedia.org/wiki/Hannes_%C3%9E%C3%B3r_Halld%C3%B3rsson,64.1333333333333,-21.9333333333333,IS,Iceland,NA
https://en.wikipedia.org/wiki/Birkir_M%C3%A1r_S%C3%A6varsson,64.1333333333333,-21.9333333333333,IS,Iceland,NA
https://en.wikipedia.org/wiki/Haukur_Hei%C3%B0ar_Hauksson,65.6833333333333,-18.1,IS,Iceland,NA
https://en.wikipedia.org/wiki/Hj%C3%B6rtur_Hermannsson,64.1333333333333,-21.9333333333333,IS,Iceland,NA
https://en.wikipedia.org/wiki/Sverrir_Ingi_Ingason,64.1,-21.9,IS,Iceland,NA
https://en.wikipedia.org/wiki/Ragnar_Sigur%C3%B0sson,64.1333333333333,-21.9333333333333,IS,Iceland,NA
https://en.wikipedia.org/wiki/J%C3%B3hann_Berg_Gu%C3%B0mundsson,64.1333333333333,-21.9333333333333,IS,Iceland,NA
https://en.wikipedia.org/wiki/Birkir_Bjarnason,65.6833333333333,-18.1,IS,Iceland,NA
https://en.wikipedia.org/wiki/Kolbeinn_Sig%C3%BE%C3%B3rsson,64.1333333333333,-21.9333333333333,IS,Iceland,NA
https://en.wikipedia.org/wiki/Gylfi_Sigur%C3%B0sson,64.1333333333333,-21.9333333333333,IS,Iceland,NA
https://en.wikipedia.org/wiki/Alfre%C3%B0_Finnbogason,63.8333333333333,-22.4333333333333,IS,Iceland,NA
"https://en.wikipedia.org/wiki/%C3%96gmundur_Kristinsson_(footballer,_born_1989)",64.1333333333333,-21.9333333333333,IS,Iceland,NA
https://en.wikipedia.org/wiki/Ingvar_J%C3%B3nsson,64.0166666666667,-22.5666666666667,IS,Iceland,NA
"https://en.wikipedia.org/wiki/K%C3%A1ri_%C3%81rnason_(footballer,_born_1982)",57.7,11.9666666666667,SE,Sweden,NA
https://en.wikipedia.org/wiki/J%C3%B3n_Da%C3%B0i_B%C3%B6%C3%B0varsson,63.9333333333333,-21,IS,Iceland,NA
https://en.wikipedia.org/wiki/R%C3%BAnar_M%C3%A1r_Sigurj%C3%B3nsson,65.7333333333333,-19.6333333333333,IS,Iceland,NA
https://en.wikipedia.org/wiki/Aron_Gunnarsson,65.6833333333333,-18.1,IS,Iceland,NA
https://en.wikipedia.org/wiki/The%C3%B3d%C3%B3r_Elmar_Bjarnason,64.1333333333333,-21.9333333333333,IS,Iceland,NA
https://en.wikipedia.org/wiki/H%C3%B6r%C3%B0ur_Bj%C3%B6rgvin_Magn%C3%BAsson,64.1333333333333,-21.9333333333333,IS,Iceland,NA
https://en.wikipedia.org/wiki/Emil_Hallfre%C3%B0sson,64.0166666666667,-21.9666666666667,IS,Iceland,NA
https://en.wikipedia.org/wiki/Arn%C3%B3r_Ingvi_Traustason,64.0166666666667,-22.5666666666667,IS,Iceland,NA
https://en.wikipedia.org/wiki/Ei%C3%B0ur_Gu%C3%B0johnsen,64.1333333333333,-21.9333333333333,IS,Iceland,NA
https://en.wikipedia.org/wiki/Ari_Freyr_Sk%C3%BAlason,64.1333333333333,-21.9333333333333,IS,Iceland,NA
https://en.wikipedia.org/wiki/Robert_Almer,47.4166666666667,15.2666666666667,AT,Austria,NA
https://en.wikipedia.org/wiki/Gy%C3%B6rgy_Garics,47.2333333333333,16.6166666666667,HU,Hungary,NA
https://en.wikipedia.org/wiki/Aleksandar_Dragovi%C4%87,48.2,16.3666666666667,AT,Austria,NA
https://en.wikipedia.org/wiki/Martin_Hinteregger,46.7166666666667,14.1,AT,Austria,NA
https://en.wikipedia.org/wiki/Christian_Fuchs,47.7333333333333,16.0833333333333,AT,Austria,NA
https://en.wikipedia.org/wiki/Stefan_Ilsanker_(footballer),47.6666666666667,13.0833333333333,DE,Germany,NA
https://en.wikipedia.org/wiki/Marko_Arnautovi%C4%87,48.2833333333333,16.4,AT,Austria,NA
https://en.wikipedia.org/wiki/David_Alaba,48.2,16.3666666666667,AT,Austria,NA
https://en.wikipedia.org/wiki/Rubin_Okotie,24.85,67,PK,Pakistan,NA
https://en.wikipedia.org/wiki/Zlatko_Junuzovi%C4%87,44.5333333333333,19.2166666666667,RS,Serbia,NA
https://en.wikipedia.org/wiki/Martin_Harnik,53.55,10,DE,Germany,NA
https://en.wikipedia.org/wiki/Heinz_Lindner,48.3,14.2833333333333,AT,Austria,NA
https://en.wikipedia.org/wiki/Markus_Suttner,48.5666666666667,16.1,AT,Austria,NA
https://en.wikipedia.org/wiki/Julian_Baumgartlinger,47.8,13.0333333333333,AT,Austria,NA
https://en.wikipedia.org/wiki/Sebastian_Pr%C3%B6dl,47.0666666666667,15.4333333333333,AT,Austria,NA
https://en.wikipedia.org/wiki/Kevin_Wimmer,48.15,14.0166666666667,AT,Austria,NA
https://en.wikipedia.org/wiki/Florian_Klein,48.3,14.2833333333333,AT,Austria,NA
https://en.wikipedia.org/wiki/Alessandro_Sch%C3%B6pf,47.1166666666667,10.9166666666667,AT,Austria,NA
https://en.wikipedia.org/wiki/Lukas_Hinterseer,47.4333333333333,12.3833333333333,AT,Austria,NA
https://en.wikipedia.org/wiki/Marcel_Sabitzer,47.0666666666667,15.4333333333333,AT,Austria,NA
https://en.wikipedia.org/wiki/Marc_Janko,48.2,16.3666666666667,AT,Austria,NA
https://en.wikipedia.org/wiki/Jakob_Jantscher,47.0666666666667,15.4333333333333,AT,Austria,NA
https://en.wikipedia.org/wiki/Ramazan_%C3%96zcan,47.3666666666667,9.66666666666667,AT,Austria,NA
https://en.wikipedia.org/wiki/G%C3%A1bor_Kir%C3%A1ly,47.2333333333333,16.6166666666667,HU,Hungary,NA
https://en.wikipedia.org/wiki/%C3%81d%C3%A1m_Lang,47.0833333333333,17.9,HU,Hungary,NA
https://en.wikipedia.org/wiki/Mih%C3%A1ly_Korhut,47.5166666666667,21.6333333333333,HU,Hungary,NA
https://en.wikipedia.org/wiki/Tam%C3%A1s_K%C3%A1d%C3%A1r,47.0833333333333,17.9,HU,Hungary,NA
https://en.wikipedia.org/wiki/Attila_Fiola,46.35,18.7,HU,Hungary,NA
https://en.wikipedia.org/wiki/%C3%81kos_Elek,48.2166666666667,20.3,HU,Hungary,NA
https://en.wikipedia.org/wiki/Bal%C3%A1zs_Dzsudzs%C3%A1k,47.5166666666667,21.6333333333333,HU,Hungary,NA
https://en.wikipedia.org/wiki/%C3%81d%C3%A1m_Nagy,47.4833333333333,19.05,HU,Hungary,NA
https://en.wikipedia.org/wiki/%C3%81d%C3%A1m_Szalai,47.4833333333333,19.05,HU,Hungary,NA
https://en.wikipedia.org/wiki/Zolt%C3%A1n_Gera,46.0666666666667,18.2166666666667,HU,Hungary,NA
https://en.wikipedia.org/wiki/Kriszti%C3%A1n_N%C3%A9meth,47.6833333333333,17.6333333333333,HU,Hungary,NA
https://en.wikipedia.org/wiki/D%C3%A9nes_Dibusz,46.0666666666667,18.2166666666667,HU,Hungary,NA
https://en.wikipedia.org/wiki/D%C3%A1niel_B%C3%B6de,46.35,18.7,HU,Hungary,NA
https://en.wikipedia.org/wiki/Gerg%C5%91_Lovrencsics,47.1666666666667,20.1666666666667,HU,Hungary,NA
https://en.wikipedia.org/wiki/L%C3%A1szl%C3%B3_Kleinheisler,48.25,20.6333333333333,HU,Hungary,NA
https://en.wikipedia.org/wiki/%C3%81d%C3%A1m_Pint%C3%A9r,48.0666666666667,19.2833333333333,HU,Hungary,NA
"https://en.wikipedia.org/wiki/Nemanja_Nikoli%C4%87_(footballer,_born_1987)",45.9333333333333,20.0833333333333,RS,Serbia,NA
https://en.wikipedia.org/wiki/Zolt%C3%A1n_Stieber,47.25,16.9333333333333,HU,Hungary,NA
https://en.wikipedia.org/wiki/Tam%C3%A1s_Priskin,47.75,18.1166666666667,SK,Slovakia,NA
https://en.wikipedia.org/wiki/Rich%C3%A1rd_Guzmics,47.2333333333333,16.6166666666667,HU,Hungary,NA
https://en.wikipedia.org/wiki/Barnab%C3%A1s_Bese,47.4833333333333,19.05,HU,Hungary,NA
https://en.wikipedia.org/wiki/P%C3%A9ter_Gul%C3%A1csi,47.4833333333333,19.05,HU,Hungary,NA
https://en.wikipedia.org/wiki/Roland_Juh%C3%A1sz,47.1666666666667,19.8,HU,Hungary,NA
