url_club,club_league2021,url_club_stadium,club_stadium_coord,club_stadium_lat,club_stadium_lbg
/wiki/CA_Osasuna,La Liga,/wiki/El_Sadar_Stadium,42°47′48″N 1°38′13″W,42.79666666666667,-1.6369444444444443
/wiki/FC_Metz,Ligue 1,/wiki/Stade_Saint-Symphorien,49°06′35″N 6°09′34″E,49.109722222222224,6.1594444444444445
/wiki/FC_Red_Bull_Salzburg,Austrian Bundesliga,/wiki/Red_Bull_Arena_(Salzburg),47°48′59″N 12°59′54″E,47.81638888888889,12.998333333333333
/wiki/S.S._Robur_Siena,Serie D Group E,/wiki/Stadio_Artemio_Franchi_%E2%80%93_Montepaschi_Arena,43°19′18″N 11°19′34″E,43.32166666666667,11.32611111111111
/wiki/SV_Mattersburg,NA,/wiki/Pappelstadion,47°44′21″N 16°24′23″E,47.73916666666667,16.406388888888888
/wiki/Hamarkameratene,Norwegian First Division,/wiki/Briskeby_Arena,60°47′44″N 11°5′32″E,60.79555555555555,11.092222222222222
/wiki/FC_Tom_Tomsk,FNL,/wiki/Trud_Stadium_(Tomsk),56°28′27″N 84°57′24″E,56.47416666666667,84.95666666666666
/wiki/A.S._Livorno_Calcio,Serie C Group A,/wiki/Stadio_Armando_Picchi,43°31′36″N 10°18′51″E,43.526666666666664,10.314166666666667
/wiki/FC_Moscow,NA,NA,NA,NA,NA
/wiki/Legia_Warsaw,Ekstraklasa,/wiki/Stadion_Wojska_Polskiego,52°13′13.66″N 21°2′26.26″E,52.22046111111111,21.04062777777778
/wiki/Wis%C5%82a_Krak%C3%B3w,Ekstraklasa,/wiki/Stadion_Miejski_Wis%C5%82y_(Krak%C3%B3w),50°3′49″N 19°54′43″E,50.06361111111111,19.911944444444444
/wiki/AE_Larissa_FC,Super League Greece 2,/wiki/Alcazar_Stadium,39°38′55.36″N 22°24′43.60″E,39.64871111111111,22.41211111111111
/wiki/GKS_Be%C5%82chat%C3%B3w,I liga,/wiki/Stadion_Miejski_(Be%C5%82chat%C3%B3w),51°21′57.02″N 19°22′54.09″E,51.36583888888889,19.38169166666667
/wiki/Korona_Kielce,I liga,/wiki/Kielce_City_Stadium,50°51′41″N 20°37′29″E,50.86138888888889,20.62472222222222
/wiki/G%C3%B3rnik_Zabrze,Ekstraklasa,/wiki/Stadion_Miejski_(Zabrze),50°17′46.74″N 18°46′6.83″E,50.29631666666666,18.768563888888888
/wiki/Lech_Pozna%C5%84,Ekstraklasa,/wiki/Stadion_Miejski_(Pozna%C5%84),52°23′51″N 16°51′28″E,52.3975,16.85777777777778
/wiki/U.S._Citt%C3%A0_di_Palermo,Serie C Group C,/wiki/Stadio_Renzo_Barbera,38°9′9.96″N 13°20′32.19″E,38.152766666666665,13.342275
/wiki/Genoa_C.F.C.,Serie A,/wiki/Stadio_Luigi_Ferraris,44°24′59.15″N 8°57′8.74″E,44.41643055555556,8.952427777777777
/wiki/Wigan_Athletic_F.C.,League One,/wiki/DW_Stadium,53°32′52″N 2°39′14″W,53.547777777777775,-2.653888888888889
/wiki/Getafe_CF,La Liga,/wiki/Coliseum_Alfonso_P%C3%A9rez,40°19′32″N 3°42′53″W,40.32555555555556,-3.7147222222222225
/wiki/FC_Politehnica_Timi%C8%99oara,NA,/wiki/Stadionul_Dan_P%C4%83ltini%C8%99anu,45°44′25.65″N 21°14′39.10″E,45.740458333333336,21.244194444444446
/wiki/Inverness_Caledonian_Thistle_F.C.,Scottish Championship,/wiki/Caledonian_Stadium,57°29′41″N 4°13′03″W,57.49472222222222,-4.2175
/wiki/CFR_Cluj,Liga I,/wiki/Stadionul_Dr._Constantin_R%C4%83dulescu,46°46′46″N 23°34′39″E,46.779444444444444,23.5775
/wiki/FC_Krylia_Sovetov_Samara,Russian Football National League,/wiki/Solidarnost_Arena,53°16′40″N 50°14′14″E,53.27777777777778,50.23722222222222
/wiki/IF_Elfsborg,Allsvenskan,/wiki/Bor%C3%A5s_Arena,57°44′4.1″N 12°56′5.3″E,57.73447222222222,12.934805555555556
/wiki/1._FSV_Mainz_05,Bundesliga,/wiki/Opel_Arena_(stadium),49°59′3″N 8°13′27″E,49.98416666666667,8.224166666666667
/wiki/FC_Terek_Grozny,Russian Premier League,/wiki/Akhmat-Arena,43°19′23″N 45°44′43″E,43.323055555555555,45.74527777777778
/wiki/Jagiellonia_Bia%C5%82ystok,Ekstraklasa,/wiki/Stadion_Miejski_(Bia%C5%82ystok),53°6′21.5″N 23°8′57.5″E,53.10597222222222,23.149305555555554
/wiki/Sivasspor,Süper Lig,/wiki/New_Sivas_4_Eyl%C3%BCl_Stadium,39°43′42″N 36°59′2″E,39.72833333333333,36.98388888888889
/wiki/Atromitos_F.C.,Super League Greece,/wiki/Peristeri_Stadium,38°0′17.49″N 23°41′23.12″E,38.00485833333333,23.689755555555557
/wiki/Palermo_F.C.,Serie C Group C,/wiki/Stadio_Renzo_Barbera,38°9′9.96″N 13°20′32.19″E,38.152766666666665,13.342275
/wiki/Samsunspor,TFF First League,/wiki/Samsun_Stadium,41°13′40″N 36°27′27″E,41.22777777777778,36.4575
/wiki/FC_Anzhi_Makhachkala,"Russian Professional Football League, Group 1",/wiki/Anzhi-Arena,42°54′28″N 47°37′06″E,42.907777777777774,47.61833333333333
/wiki/FC_Viktoria_Plze%C5%88,Czech First League,/wiki/Doosan_Arena,49°45′00″N 13°23′08″E,49.75,13.385555555555555
/wiki/Anorthosis_Famagusta_FC,First Division,/wiki/Antonis_Papadopoulos_Stadium,34°56′14.72″N 33°37′15.32″E,34.93742222222222,33.62092222222222
/wiki/FC_Dnipro,Ukrainian Amateur League,/wiki/Dnipro-Arena,48°27′37.2″N 35°1′56.9″E,48.46033333333334,35.03247222222222
/wiki/FK_Jablonec,Czech First League,/wiki/Stadion_St%C5%99elnice,50°42′53.87″N 15°09′44.01″E,50.71496388888889,15.162225000000001
/wiki/M%C3%A1laga_CF,Segunda División,/wiki/La_Rosaleda_Stadium,36°44′03″N 4°25′36″W,36.73416666666667,-4.426666666666667
/wiki/Swansea_City_A.F.C.,Championship,/wiki/Liberty_Stadium,51°38′32″N 3°56′06″W,51.64222222222222,-3.935
/wiki/Thonon_%C3%89vian_F.C.,National 3 Group M,/wiki/Stade_Joseph-Moynat,46°21′54″N 6°28′4″E,46.365,6.467777777777778
/wiki/FC_Nordsj%C3%A6lland,Danish Superliga,/wiki/Right_to_Dream_Park,55°48′57″N 12°21′12″E,55.81583333333333,12.353333333333333
/wiki/FC_Groningen,Eredivisie,/wiki/Euroborg,53°12′22″N 6°35′29″E,53.20611111111111,6.591388888888889
/wiki/Real_Madrid_CF,La Liga,/wiki/Santiago_Bernab%C3%A9u_Stadium,40°27′11″N 3°41′18″W,40.45305555555556,-3.6883333333333335
/wiki/LA_Galaxy,Major League Soccer,/wiki/Dignity_Health_Sports_Park,33°51′50″N 118°15′40″W,33.86388888888889,-118.2611111111111
/wiki/Hull_City_A.F.C.,League One,/wiki/KCOM_Stadium,53°44′46″N 0°22′4″W,53.74611111111111,-0.36777777777777776
/wiki/FC_Vorskla_Poltava,Ukrainian Premier League,/wiki/Butovsky_Vorskla_Stadium,49°35′41.40″N 34°32′58″E,49.594833333333334,34.54944444444444
/wiki/SC_Tavriya_Simferopol,Ukrainian Second League,#cite_note-1,NA,NA,NA
/wiki/Illichivets,Ukrainian Premier League,/wiki/Volodymyr_Boiko_Stadium,47°8′37.40″N 37°33′30″E,47.14372222222222,37.55833333333333
/wiki/FC_Metalist_Kharkiv,NA,/wiki/Metalist_Oblast_Sports_Complex,49°58′51.09″N 36°15′42.13″E,49.98085833333334,36.26170277777778
/wiki/%C4%B0stanbul_Ba%C5%9Fak%C5%9Fehir_F.K.,Süper Lig,/wiki/Ba%C5%9Fak%C5%9Fehir_Fatih_Terim_Stadium,41°07′22.40″N 28°48′30.90″E,41.12288888888889,28.808583333333335
/wiki/Al_Hilal_SFC,Saudi Professional League,/wiki/King_Fahd_International_Stadium,24°47′17.54″N 46°50′21.25″E,24.788205555555557,46.83923611111111
/wiki/Tigres_UANL,Liga MX,/wiki/Estadio_Universitario_(UANL),25°43′21″N 100°18′43″W,25.722499999999997,-100.31194444444444
/wiki/Watford_F.C.,Championship,/wiki/Vicarage_Road,51°38′59.41″N 0°24′5.35″W,51.649836111111114,-0.40148611111111115
/wiki/Rayo_Vallecano,Segunda División,/wiki/Campo_de_F%C3%BAtbol_de_Vallecas,40°23′31.00″N 3°39′32.26″W,40.39194444444444,-3.658961111111111
/wiki/PFC_Ludogorets_Razgrad,Bulgarian First League,/wiki/Huvepharma_Arena,43°32′4.4″N 26°31′39.8″E,43.534555555555556,26.52772222222222
/wiki/Hapoel_Be%27er_Sheva_F.C.,Israeli Premier League,/wiki/Turner_Stadium,31°16′23.34″N 34°46′45.7″E,31.273149999999998,34.77936111111111
/wiki/FCSB,Liga I,/wiki/Arena_Na%C8%9Bional%C4%83,44°26′13.95″N 26°09′09.03″E,44.43720833333333,26.152508333333333
/wiki/FC_Astra_Giurgiu,Liga II,/wiki/Stadionul_Marin_Anastasovici,43°53′46″N 25°58′53″E,43.89611111111111,25.981388888888887
/wiki/Osmanl%C4%B1spor,TFF First League,/wiki/Osmanl%C4%B1_Stadium,40°0′41″N 32°30′8″E,40.01138888888889,32.50222222222222
/wiki/C%C3%B3rdoba_CF,"2ªB – Group 4, Subgroup B",/wiki/Estadio_Nuevo_Arc%C3%A1ngel,37°52′20.26″N 4°45′52.71″W,37.87229444444444,-4.764641666666667
/wiki/Al-Ittihad_Club_(Jeddah),Pro League,/wiki/King_Abdullah_Sports_City,21°45′47.6″N 39°9′51″E,21.763222222222222,39.16416666666667
/wiki/Gen%C3%A7lerbirli%C4%9Fi_S.K.,Süper Lig,/wiki/Eryaman_Stadium,39°58′48.5″N 32°36′49.9″E,39.98013888888889,32.61386111111111
/wiki/Al-Sailiya_SC,Qatar Stars League,/wiki/Hamad_bin_Khalifa_Stadium,25°15′6.81″N 51°32′7.30″E,25.251891666666666,51.53536111111111
/wiki/CS_Pandurii_T%C3%A2rgu_Jiu,Liga II,/wiki/Stadionul_Tudor_Vladimirescu_(2019),45°02′37.10″N 23°16′12.20″E,45.043638888888886,23.270055555555555
/wiki/PAS_Giannina_F.C.,Super League Greece,/wiki/Zosimades_Stadium,39°40′3.53″N 20°50′55.21″E,39.66764722222222,20.848669444444443
/wiki/FC_Lugano,Swiss Super League,/wiki/Cornaredo_Stadium,46°01′25″N 8°57′42″E,46.02361111111111,8.961666666666666
/wiki/Qaraba%C4%9F_FK,Azerbaijan Premier League,/wiki/Tofig_Bahramov_Stadium,40°23′50.42″N 49°51′8.76″E,40.39733888888889,49.85243333333334
/wiki/Como_1907,Serie C Group A,/wiki/Stadio_Giuseppe_Sinigaglia,45°48′50″N 9°4′20″E,45.81388888888888,9.072222222222223
/wiki/Delfino_Pescara_1936,Serie C,/wiki/Stadio_Adriatico,42°27′19″N 14°13′46″E,42.45527777777778,14.229444444444445
/wiki/FC_Vaduz,Swiss Super League,/wiki/Rheinpark_Stadion,47°08′25″N 9°30′37″E,47.140277777777776,9.510277777777778
/wiki/Colorado_Rapids,Major League Soccer,/wiki/Dick%27s_Sporting_Goods_Park,39°48′20″N 104°53′31″W,39.80555555555555,-104.89194444444445
/wiki/KF_Sk%C3%ABnderbeu_Kor%C3%A7%C3%AB,Kategoria Superiore,/wiki/Sk%C3%ABnderbeu_Stadium,40°37′33″N 20°46′58″E,40.62583333333333,20.782777777777778
/wiki/Frosinone_Calcio,Serie B,/wiki/Stadio_Benito_Stirpe,41°38′03″N 13°19′19″E,41.634166666666665,13.321944444444444
/wiki/HNK_Rijeka,Prva HNL,/wiki/Stadion_Rujevica,45°20′48″N 14°24′15″E,45.34666666666667,14.404166666666667
/wiki/FK_Partizani_Tirana,Kategoria Superiore,/wiki/Partizani_Complex,41°21′23″N 19°51′05″E,41.35638888888889,19.85138888888889
/wiki/FC_Augsburg,Bundesliga,/wiki/Augsburg_Arena,48°19′23.3″N 10°53′9.6″E,48.32313888888889,10.886
/wiki/Kas%C4%B1mpa%C5%9Fa_S.K.,Süper Lig,/wiki/Recep_Tayyip_Erdo%C4%9Fan_Stadium,41°01′58″N 28°58′21″E,41.032777777777774,28.972499999999997
/wiki/TSG_1899_Hoffenheim,Bundesliga,/wiki/Rhein-Neckar-Arena,49°14′17.1″N 8°53′15.4″E,49.238083333333336,8.887611111111111
/wiki/Burnley_F.C.,Premier League,/wiki/Turf_Moor,53°47′21″N 2°13′49″W,53.78916666666667,-2.230277777777778
/wiki/FC_Krasnodar,Russian Premier League,/wiki/Krasnodar_Stadium,45°02′39″N 39°01′46″E,45.04416666666666,39.029444444444444
/wiki/Gillingham_F.C.,League One,/wiki/Priestfield_Stadium,51°23′3.3″N 0°33′38.71″E,51.38425,0.5607527777777779
/wiki/Milton_Keynes_Dons_F.C.,League One,/wiki/Stadium_MK,52°00′34″N 00°44′00″W,52.00944444444445,-0.7333333333333333
/wiki/FK_Baumit_Jablonec,Czech First League,/wiki/Stadion_St%C5%99elnice,50°42′53.87″N 15°09′44.01″E,50.71496388888889,15.162225000000001
/wiki/Al-Gharafa_SC,Qatar Stars League,/wiki/Thani_bin_Jassim_Stadium,25°20′41″N 51°26′26″E,25.34472222222222,51.440555555555555
/wiki/Bursaspor,TFF First League,/wiki/Bursa_B%C3%BCy%C3%BCk%C5%9Fehir_Stadium,40°12′38.8″N 29°00′33.6″E,40.21077777777778,29.009333333333334
/wiki/M%C5%A0K_%C5%BDilina,Fortuna Liga,/wiki/%C5%A0tadi%C3%B3n_pod_Dub%C5%88om,49°13′44.83″N 18°44′41.24″E,49.22911944444444,18.74478888888889
/wiki/FC_Amkar_Perm,Russian Amateur Football League,NA,NA,NA,NA
/wiki/FC_Kairat,Kazakhstan Premier League,/wiki/Central_Stadium_(Almaty),43°14′17.99″N 76°55′27.66″E,43.23833055555556,76.92435
/wiki/FC_Kuban_Krasnodar,NA,/wiki/Kuban_Stadium,45°01′31″N 38°59′58″E,45.025277777777774,38.99944444444444
/wiki/FC_Ufa,Russian Premier League,/wiki/Neftyanik_Stadium,54°49′34″N 56°03′42″E,54.82611111111112,56.06166666666666
/wiki/AFC_Bournemouth,Championship,/wiki/Dean_Court,50°44′07″N 1°50′18″W,50.73527777777778,-1.8383333333333334
/wiki/Ruch_Chorz%C3%B3w,III liga,/wiki/Stadion_Miejski_(Chorz%C3%B3w),50°16′55.93″N 18°56′39.04″E,50.282202777777776,18.944177777777778
/wiki/Lechia_Gda%C5%84sk,Ekstraklasa,/wiki/Stadion_Miejski_(Gda%C5%84sk),54°23′24″N 18°38′25″E,54.39,18.640277777777776
/wiki/Empoli_F.C.,Serie A,/wiki/Stadio_Carlo_Castellani,43°43′35″N 10°57′18″E,43.72638888888889,10.955
/wiki/KS_Cracovia_(football),Ekstraklasa,/wiki/Stadion_Miejski_Cracovii_(Krak%C3%B3w),50°03′29″N 19°55′11″E,50.058055555555555,19.919722222222223
/wiki/Zag%C5%82%C4%99bie_Lubin,Ekstraklasa,/wiki/Stadion_Miejski_(Lubin),51°24′50.22″N 16°11′53.74″E,51.41395,16.198261111111112
/wiki/Hamilton_Academical_F.C.,Scottish Premiership,/wiki/New_Douglas_Park,55°46′55.76″N 4°03′30.61″W,55.782155555555555,-4.058502777777778
/wiki/Fleetwood_Town_F.C.,League One,/wiki/Highbury_Stadium_(Fleetwood),53°54′59″N 3°01′29″W,53.91638888888889,-3.024722222222222
/wiki/Notts_County_F.C.,National League,/wiki/Meadow_Lane,52°56′33″N 1°8′14″W,52.942499999999995,-1.1372222222222221
/wiki/Doncaster_Rovers_F.C.,League One,/wiki/Keepmoat_Stadium,53°30′35″N 1°6′50″W,53.50972222222222,-1.113888888888889
/wiki/Melbourne_City_FC,A-League,/wiki/Melbourne_Rectangular_Stadium,37°49′31″S 144°59′2″E,-37.82527777777778,144.98388888888888
/wiki/Kilmarnock_F.C.,Scottish Premiership,/wiki/Rugby_Park,55°36′15.21″N 4°30′29.24″W,55.604225,-4.508122222222222
/wiki/St_Johnstone_F.C.,Scottish Premiership,/wiki/McDiarmid_Park,56°24′34.87″N 3°28′36.94″W,56.40968611111111,-3.476927777777778
/wiki/RC_Celta_de_Vigo,La Liga,/wiki/Bala%C3%ADdos,42°12′43″N 8°44′23″W,42.21194444444445,-8.739722222222222
/wiki/Fenerbah%C3%A7e_SK_(football),Süper Lig,/wiki/%C5%9E%C3%BCkr%C3%BC_Saraco%C4%9Flu_Stadium,40°59′15.7″N 29°02′13.3″E,40.98769444444444,29.03702777777778
/wiki/Brighton_%26_Hove_Albion_F.C.,Premier League,/wiki/Falmer_Stadium,50°51′42.56″N 0°4′59.80″W,50.86182222222222,-0.08327777777777778
/wiki/Beijing_Sinobo_Guoan_F.C.,Chinese Super League,/wiki/Beijing_Fengtai_Stadium,39°51′56.50″N 116°16′21.45″E,39.86569444444444,116.272625
/wiki/U.S._Sassuolo_Calcio,Serie A,/wiki/Mapei_Stadium_%E2%80%93_Citt%C3%A0_del_Tricolore,44°42′53″N 10°38′59″E,44.71472222222223,10.649722222222222
/wiki/K.V._Oostende,Belgian First Division A,/wiki/Albertpark,51°13′01″N 2°53′11″E,51.216944444444444,2.886388888888889
/wiki/CF_Montr%C3%A9al,Major League Soccer,/wiki/Saputo_Stadium,45°33′47″N 73°33′9″W,45.56305555555555,-73.5525
/wiki/Norwich_City_F.C.,Championship,/wiki/Carrow_Road,52°37′19.66″N 1°18′31.15″E,52.62212777777778,1.3086527777777779
/wiki/RB_Leipzig,Bundesliga,/wiki/Red_Bull_Arena_(Leipzig),51°20′44.86″N 12°20′53.59″E,51.345794444444444,12.348219444444444
/wiki/FC_Lorient,Ligue 1,/wiki/Stade_du_Moustoir,47°44′56″N 3°22′10″W,47.74888888888889,-3.3694444444444445
/wiki/FK_Bod%C3%B8/Glimt,Eliteserien,/wiki/Aspmyra_Stadion,67°16′35.9″N 14°23′3.6″E,67.27663888888888,14.384333333333332
/wiki/Hammarby_Fotboll,Allsvenskan,/wiki/Tele2_Arena,59°17′27″N 18°05′07″E,59.29083333333333,18.085277777777776
/wiki/Sandefjord_Fotball,Eliteserien,/wiki/Sandefjord_Arena,59°08′14″N 10°10′47″E,59.13722222222222,10.179722222222221
/wiki/GIF_Sundsvall,Superettan,/wiki/Idrottsparken_(Sundsvall),62°23′38.82″N 17°18′4.6″E,62.39411666666667,17.301277777777777
/wiki/Cardiff_City_F.C.,Championship,/wiki/Cardiff_City_Stadium,51°28′22″N 3°12′11″W,51.47277777777778,-3.2030555555555558
/wiki/Odense_Boldklub,Danish Superliga,/wiki/Odense_Stadium,55°23′52″N 10°21′00″E,55.397777777777776,10.35
/wiki/SV_Darmstadt_98,2. Bundesliga,/wiki/Merck-Stadion_am_B%C3%B6llenfalltor,49°51′28″N 8°40′20″E,49.85777777777778,8.672222222222222
/wiki/FC_Ingolstadt_04,3. Liga,/wiki/Audi_Sportpark,48°44′43.66″N 11°29′7.84″E,48.74546111111111,11.48551111111111
/wiki/FC_Luzern,Swiss Super League,/wiki/Swissporarena,47°02′00″N 8°18′19″E,47.03333333333333,8.305277777777778
/wiki/Szombathelyi_Halad%C3%A1s,NB II,/wiki/Halad%C3%A1s_Sportkomplexum,47°14′05″N 16°36′26″E,47.234722222222224,16.607222222222223
/wiki/Feh%C3%A9rv%C3%A1r_FC,NB I,/wiki/MOL_Ar%C3%A9na_S%C3%B3st%C3%B3,47°10′25.3″N 18°24′55.3″E,47.17369444444444,18.41536111111111
/wiki/Debreceni_VSC,NB II,/wiki/Nagyerdei_Stadion,47°33′14″N 21°38′00″E,47.553888888888885,21.633333333333333
/wiki/Pusk%C3%A1s_Akad%C3%A9mia_FC,NB I,/wiki/Pancho_Ar%C3%A9na,47°27′50″N 18°35′12″E,47.46388888888889,18.586666666666666
/wiki/Di%C3%B3sgy%C5%91ri_VTK,NB I,/wiki/Di%C3%B3sgy%C5%91ri_Stadion,48°5′58″N 20°43′2″E,48.099444444444444,20.71722222222222
/wiki/MTK_Budapest_FC,NB I,/wiki/Hidegkuti_N%C3%A1ndor_Stadion,47°29′27.31″N 19°6′24.21″E,47.490919444444444,19.106725
